Date,      Time,   Battery,  Fix,       Latitude,      Longitude,    Dp>0.3,    Dp>0.5,    Dp>1.0,    Dp>2.5,    Dp>5.0,   Dp>10.0,   PM1_Std, PM2.5_Std,  PM10_Std,   PM1_Env, PM2.5_Env,  PM10_Env,   Temp(C),     RH(%),    P(hPa),   Alti(m)
  2020/8/8,  10:44:24,  4.028750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.610001,47.834961,101269.109375,4.654180
  2020/8/8,  10:44:39,  4.013750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.639999,47.565430,101271.453125,4.458998
  2020/8/8,  10:44:49,  4.012500,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.680000,47.937500,101266.718750,4.853389
  2020/8/8,  10:44:59,  4.025000,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.700001,47.666992,101269.140625,4.651664
  2020/8/8,   10:45:9,  4.016250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.730000,47.621094,101270.218750,4.561619
  2020/8/8,  10:45:19,  4.018750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.750000,47.291016,101270.296875,4.555582
  2020/8/8,  10:45:29,  4.028750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.770000,47.138672,101272.296875,4.389076
  2020/8/8,  10:45:39,  4.028750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.780001,47.044922,101270.250000,4.559103
  2020/8/8,  10:45:49,  4.028750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.799999,47.046875,101271.835938,4.426804
  2020/8/8,  10:45:59,  4.028750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.820000,47.844727,101272.054688,4.409197
  2020/8/8,   10:46:9,  4.017500,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.830000,47.288086,101271.406250,4.463022
  2020/8/8,  10:46:19,  4.012500,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.850000,47.206055,101271.171875,4.482641
  2020/8/8,  10:46:42,  4.011250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.889999,47.127930,101270.476562,4.540491
  2020/8/8,  10:46:59,  4.010000,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.930000,46.894531,101263.414062,5.128566
  2020/8/8,  10:47:15,  4.012500,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.980000,46.649414,101269.656250,4.608905
  2020/8/8,  10:48:45,  4.025000,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.160000,45.942383,101270.687500,4.522884
  2020/8/8,   10:49:2,  4.018750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.170000,45.907227,101265.867188,4.924320
  2020/8/8,  10:49:19,  4.021250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.190001,45.885742,101274.382812,4.215026
  2020/8/8,  10:49:37,  4.022500,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.200001,45.803711,101270.984375,4.498235
  2020/8/8,  10:49:55,  4.013750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.219999,45.746094,101272.562500,4.366439
  2020/8/8,  10:50:13,  4.020000,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.240000,45.782227,101274.140625,4.235147
  2020/8/8,  10:50:23,  4.018750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.250000,45.795898,101274.867188,4.174784
  2020/8/8,  10:50:33,  4.018750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.260000,45.892578,101271.546875,4.451452
  2020/8/8,  10:50:43,  4.012500,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.270000,45.726562,101272.703125,3.857380
  2020/8/8,  10:50:53,  4.013750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.280001,45.691406,101274.937500,4.168748
  2020/8/8,   10:51:3,  4.013750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.280001,45.679688,101278.140625,3.901645
  2020/8/8,  10:51:13,  4.013750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.290001,45.680664,101274.734375,4.185851
  2020/8/8,  10:51:23,  4.015000,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.309999,45.611328,101272.687500,4.356379
  2020/8/8,  10:51:33,  4.013750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.320000,45.625000,101275.234375,4.144603
  2020/8/8,  10:51:43,  4.022500,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.330000,45.541992,101271.375000,4.465538
  2020/8/8,  10:51:53,  4.023750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.350000,45.532227,101275.726562,4.103355
  2020/8/8,   10:52:3,  4.021250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.360001,45.461914,101270.484375,4.539988
  2020/8/8,  10:52:13,  4.011250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.370001,47.333008,101274.953125,4.167742
  2020/8/8,  10:52:23,  4.018750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.379999,47.429688,101280.265625,3.725089
  2020/8/8,  10:52:33,  4.017500,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.400000,46.430664,101284.234375,3.394620
  2020/8/8,  10:52:43,  4.018750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.410000,45.920898,101279.828125,3.575697
  2020/8/8,  10:52:53,  4.010000,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.430000,45.743164,101284.187500,3.398644
  2020/8/8,   10:53:3,  4.021250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.450001,45.602539,101279.781250,3.765832
  2020/8/8,  10:53:13,  4.023750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.459999,45.483398,101275.921875,4.086755
  2020/8/8,  10:53:23,  4.023750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.469999,45.424805,101281.359375,3.634045
  2020/8/8,  10:53:33,  4.013750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.480000,45.342773,101279.312500,3.804061
  2020/8/8,  10:53:43,  4.022500,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.490000,45.355469,101284.234375,3.394620
  2020/8/8,  10:53:53,  4.023750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.500000,45.296875,101282.734375,3.519362
  2020/8/8,   10:54:3,  4.023750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.510000,45.250000,101279.296875,3.805570
  2020/8/8,  10:54:13,  4.007500,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.530001,45.251953,101283.226562,3.478619
  2020/8/8,  10:54:23,  4.018750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.530001,45.169922,101275.312500,4.137560
  2020/8/8,  10:54:33,  4.021250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.540001,45.134766,101281.171875,3.649638
  2020/8/8,  10:54:43,  4.022500,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.540001,45.111328,101280.640625,3.693902
  2020/8/8,  10:54:53,  4.015000,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.549999,45.028320,101267.593750,4.780446
  2020/8/8,  10:55:13,  4.011250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.559999,45.029297,101277.625000,3.944904
  2020/8/8,  10:55:31,  4.018750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.570000,45.005859,101272.375000,4.382033
  2020/8/8,  10:55:51,  4.015000,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.590000,44.972656,101286.484375,3.207007
  2020/8/8,   10:56:3,  4.007500,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.469999,45.008789,101257.210938,5.645737
  2020/8/8,  10:56:13,  4.013750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.600000,44.986328,101282.078125,3.574188
  2020/8/8,  10:56:23,  4.021250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.610001,44.974609,101278.218750,3.895608
  2020/8/8,  10:56:33,  4.021250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.620001,44.904297,101279.062500,3.825187
  2020/8/8,  10:56:43,  4.012500,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.620001,44.833008,101281.296875,3.639075
  2020/8/8,  10:56:53,  4.011250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.629999,44.786133,101279.789062,3.533949
  2020/8/8,   10:57:3,  4.011250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.520000,44.763672,101261.968750,5.249304
  2020/8/8,  10:57:13,  4.020000,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.650000,44.715820,101283.718750,3.437877
  2020/8/8,  10:58:21,  4.013750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.700001,44.458984,101278.757812,3.850338
  2020/8/8,  10:58:31,  4.015000,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.709999,44.448242,101277.671875,3.940880
  2020/8/8,  10:58:41,  4.018750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.719999,44.413086,101276.164062,4.066634
  2020/8/8,  10:58:51,  4.011250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.719999,44.389648,101282.140625,3.568655
  2020/8/8,   10:59:1,  4.018750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.719999,44.365234,101283.109375,3.488176
  2020/8/8,  10:59:11,  4.018750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.730000,44.342773,101277.437500,3.961000
  2020/8/8,  10:59:21,  4.017500,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.719999,44.330078,101281.171875,3.649638
  2020/8/8,  10:59:31,  4.017500,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.719999,44.353516,101283.531250,3.452967
  2020/8/8,  10:59:41,  4.018750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.719999,44.305664,101277.976562,3.915729
  2020/8/8,  10:59:51,  4.016250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.730000,44.307617,101277.859375,3.925789
  2020/8/8,    11:0:1,  4.015000,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.730000,44.307617,101277.859375,3.925789
  2020/8/8,   11:0:11,  4.011250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.730000,44.306641,101276.046875,4.076192
  2020/8/8,   11:0:21,  4.011250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.730000,44.271484,101283.414062,3.462523
